Year,Month,Date,Currency,VS 1USD,Inverse 1USD
2025,03,25,Hungarian Forint,369.304632,0.002708
2025,03,25,Icelandic Krona,133.396994,0.007496
2025,03,25,Indian Rupee,85.538508,0.011691
2025,03,25,Indonesian Rupiah,16600.093222,0.000060
2025,03,25,Iranian Rial,42102.785366,0.000024
2025,03,25,Israeli Shekel,3.678927,0.271818
2025,03,25,Japanese Yen,150.786832,0.006632
2025,03,25,Kazakhstani Tenge,503.307839,0.001987
2025,03,25,South Korean Won,1467.281056,0.000682
2025,03,25,Kuwaiti Dinar,0.308487,3.241626
2025,03,25,Libyan Dinar,4.819960,0.207471
2025,03,25,Malaysian Ringgit,4.432421,0.225610
2025,03,25,Mauritian Rupee,45.593481,0.021933
2025,03,25,Mexican Peso,20.041683,0.049896
2025,03,25,Nepalese Rupee,136.925767,0.007303
2025,03,25,New Zealand Dollar,1.746226,0.572663
2025,03,25,Norwegian Krone,10.520920,0.095049
2025,03,25,Omani Rial,0.384915,2.597977
2025,03,25,Pakistani Rupee,280.200031,0.003569
2025,03,25,Philippine Peso,57.315487,0.017447
2025,03,25,Polish Zloty,3.866297,0.258645
2025,03,25,Qatari Riyal,3.640000,0.274725
2025,03,25,Romanian New Leu,4.606017,0.217107
2025,03,25,Russian Ruble,83.838956,0.011928
2025,03,25,Saudi Arabian Riyal,3.750000,0.266667
2025,03,25,Singapore Dollar,1.338968,0.746844
2025,03,25,South African Rand,18.254039,0.054782
2025,03,25,Sri Lankan Rupee,296.963962,0.003367
2025,03,25,Swedish Krona,10.098453,0.099025
2025,03,25,Swiss Franc,0.882810,1.132746
2025,03,25,Taiwan New Dollar,33.028841,0.030277
2025,03,25,Thai Baht,33.971651,0.029436
2025,03,25,Trinidadian Dollar,6.804152,0.146969
2025,03,25,Turkish Lira,37.993795,0.026320
2025,03,25,Emirati Dirham,3.672500,0.272294
2025,03,25,British Pound,0.773788,1.292344
2025,03,26,Argentine Peso,1070.515277,0.000934
2025,03,26,Australian Dollar,1.585666,0.630650
2025,03,26,Bahraini Dinar,0.376000,2.659574
2025,03,26,Botswana Pula,13.619702,0.073423
2025,03,26,Brazilian Real,5.692876,0.175658
2025,03,26,Bruneian Dollar,1.336220,0.748380
2025,03,26,Bulgarian Lev,1.812993,0.551574
2025,03,26,Canadian Dollar,1.427453,0.700548
2025,03,26,Chilean Peso,920.071391,0.001087
2025,03,26,Chinese Yuan Renminbi,7.256870,0.137800
2025,03,26,Colombian Peso,4102.961978,0.000244
2025,03,26,Czech Koruna,23.080588,0.043326
2025,03,26,Danish Krone,6.915848,0.144595
2025,03,26,Euro,0.926969,1.078785
2025,03,26,Hong Kong Dollar,7.775235,0.128613
2025,03,26,Hungarian Forint,370.128274,0.002702
2025,03,26,Icelandic Krona,133.578271,0.007486
2025,03,26,Indian Rupee,85.599884,0.011682
2025,03,26,Indonesian Rupiah,16628.768522,0.000060
2025,03,26,Iranian Rial,42095.805685,0.000024
2025,03,26,Israeli Shekel,3.666661,0.272728
2025,03,26,Japanese Yen,149.950061,0.006669
2025,03,26,Kazakhstani Tenge,503.297185,0.001987
2025,03,26,South Korean Won,1463.101534,0.000683
2025,03,26,Kuwaiti Dinar,0.308389,3.242657
2025,03,26,Libyan Dinar,4.820101,0.207465
2025,03,26,Malaysian Ringgit,4.436969,0.225379
2025,03,26,Mauritian Rupee,45.694993,0.021884
2025,03,26,Mexican Peso,20.046666,0.049884
2025,03,26,Nepalese Rupee,137.024014,0.007298
2025,03,26,New Zealand Dollar,1.744465,0.573242
2025,03,26,Norwegian Krone,10.521266,0.095046
2025,03,26,Omani Rial,0.384906,2.598037
2025,03,26,Pakistani Rupee,280.321528,0.003567
2025,03,26,Philippine Peso,57.560956,0.017373
2025,03,26,Polish Zloty,3.860971,0.259002
2025,03,26,Qatari Riyal,3.640000,0.274725
2025,03,26,Romanian New Leu,4.611914,0.216830
2025,03,26,Russian Ruble,84.551819,0.011827
2025,03,26,Saudi Arabian Riyal,3.750000,0.266667
2025,03,26,Singapore Dollar,1.336220,0.748380
2025,03,26,South African Rand,18.280297,0.054704
2025,03,26,Sri Lankan Rupee,296.573325,0.003372
2025,03,26,Swedish Krona,10.039731,0.099604
2025,03,26,Swiss Franc,0.882707,1.132879
2025,03,26,Taiwan New Dollar,33.064998,0.030243
2025,03,26,Thai Baht,33.812689,0.029575
2025,03,26,Trinidadian Dollar,6.799608,0.147067
2025,03,26,Turkish Lira,37.998292,0.026317
2025,03,26,Emirati Dirham,3.672500,0.272294
2025,03,26,British Pound,0.772510,1.294482
2025,03,27,Argentine Peso,1071.140956,0.000934
2025,03,27,Australian Dollar,1.590595,0.628695
2025,03,27,Bahraini Dinar,0.376000,2.659574
2025,03,27,Botswana Pula,13.640691,0.073310
2025,03,27,Brazilian Real,5.735888,0.174341
2025,03,27,Bruneian Dollar,1.341337,0.745525
2025,03,27,Bulgarian Lev,1.820801,0.549209
2025,03,27,Canadian Dollar,1.429582,0.699505
2025,03,27,Chilean Peso,923.834512,0.001082
2025,03,27,Chinese Yuan Renminbi,7.267378,0.137601
2025,03,27,Colombian Peso,4131.042532,0.000242
2025,03,27,Czech Koruna,23.182931,0.043135
2025,03,27,Danish Krone,6.945462,0.143979
2025,03,27,Euro,0.930961,1.074159
2025,03,27,Hong Kong Dollar,7.775793,0.128604
2025,03,27,Hungarian Forint,372.894577,0.002682
2025,03,27,Icelandic Krona,133.221990,0.007506
2025,03,27,Indian Rupee,85.953799,0.011634
2025,03,27,Indonesian Rupiah,16635.039567,0.000060
2025,03,27,Iranian Rial,42102.463650,0.000024
2025,03,27,Israeli Shekel,3.693504,0.270746
2025,03,27,Japanese Yen,150.471214,0.006646
2025,03,27,Kazakhstani Tenge,500.876095,0.001997
2025,03,27,South Korean Won,1466.801628,0.000682
2025,03,27,Kuwaiti Dinar,0.308500,3.241494
2025,03,27,Libyan Dinar,4.820453,0.207449
2025,03,27,Malaysian Ringgit,4.429391,0.225765
2025,03,27,Mauritian Rupee,45.769515,0.021849
2025,03,27,Mexican Peso,20.264550,0.049347
2025,03,27,Nepalese Rupee,137.590543,0.007268
2025,03,27,New Zealand Dollar,1.748814,0.571816
2025,03,27,Norwegian Krone,10.576463,0.094550
2025,03,27,Omani Rial,0.384984,2.597508
2025,03,27,Pakistani Rupee,280.298222,0.003568
2025,03,27,Philippine Peso,57.732457,0.017321
2025,03,27,Polish Zloty,3.896856,0.256617
2025,03,27,Qatari Riyal,3.640000,0.274725
2025,03,27,Romanian New Leu,4.632941,0.215846
2025,03,27,Russian Ruble,84.149899,0.011884
2025,03,27,Saudi Arabian Riyal,3.750000,0.266667
2025,03,27,Singapore Dollar,1.341337,0.745525
2025,03,27,South African Rand,18.284443,0.054691
2025,03,27,Sri Lankan Rupee,296.725092,0.003370
2025,03,27,Swedish Krona,10.076005,0.099246
2025,03,27,Swiss Franc,0.884250,1.130902
2025,03,27,Taiwan New Dollar,33.102371,0.030209
2025,03,27,Thai Baht,34.017915,0.029396
2025,03,27,Trinidadian Dollar,6.796063,0.147144
2025,03,27,Turkish Lira,38.025030,0.026298
2025,03,27,Emirati Dirham,3.672500,0.272294
2025,03,27,British Pound,0.776531,1.287778
2025,03,28,Argentine Peso,1071.570290,0.000933
2025,03,28,Australian Dollar,1.587076,0.630089
2025,03,28,Bahraini Dinar,0.376000,2.659574
2025,03,28,Botswana Pula,13.655135,0.073233
2025,03,28,Brazilian Real,5.735041,0.174367
2025,03,28,Bruneian Dollar,1.339427,0.746588
2025,03,28,Bulgarian Lev,1.810812,0.552238
2025,03,28,Canadian Dollar,1.430824,0.698898
2025,03,28,Chilean Peso,933.735000,0.001071
2025,03,28,Chinese Yuan Renminbi,7.264628,0.137653
2025,03,28,Colombian Peso,4169.656793,0.000240
2025,03,28,Czech Koruna,23.111513,0.043268
2025,03,28,Danish Krone,6.908280,0.144754
2025,03,28,Euro,0.925854,1.080084
2025,03,28,Hong Kong Dollar,7.775872,0.128603
2025,03,28,Hungarian Forint,371.828718,0.002689
2025,03,28,Icelandic Krona,132.121777,0.007569
2025,03,28,Indian Rupee,85.697510,0.011669
2025,03,28,Indonesian Rupiah,16570.182301,0.000060
2025,03,28,Iranian Rial,42076.591083,0.000024
2025,03,28,Israeli Shekel,3.674424,0.272151
2025,03,28,Japanese Yen,150.872865,0.006628
2025,03,28,Kazakhstani Tenge,500.671863,0.001997
2025,03,28,South Korean Won,1463.013200,0.000684
2025,03,28,Kuwaiti Dinar,0.308391,3.242633
2025,03,28,Libyan Dinar,4.820766,0.207436
2025,03,28,Malaysian Ringgit,4.431624,0.225651
2025,03,28,Mauritian Rupee,45.750377,0.021858
2025,03,28,Mexican Peso,20.296718,0.049269
2025,03,28,Nepalese Rupee,137.180289,0.007290
2025,03,28,New Zealand Dollar,1.743535,0.573547
2025,03,28,Norwegian Krone,10.485237,0.095372
2025,03,28,Omani Rial,0.384987,2.597489
2025,03,28,Pakistani Rupee,280.333204,0.003567
2025,03,28,Philippine Peso,57.368292,0.017431
2025,03,28,Polish Zloty,3.876859,0.257941
2025,03,28,Qatari Riyal,3.640000,0.274725
2025,03,28,Romanian New Leu,4.608631,0.216984
2025,03,28,Russian Ruble,84.463454,0.011839
2025,03,28,Saudi Arabian Riyal,3.750000,0.266667
2025,03,28,Singapore Dollar,1.339427,0.746588
2025,03,28,South African Rand,18.213759,0.054904
2025,03,28,Sri Lankan Rupee,296.516627,0.003372
2025,03,28,Swedish Krona,9.994112,0.100059
2025,03,28,Swiss Franc,0.881589,1.134315
2025,03,28,Taiwan New Dollar,33.128516,0.030185
2025,03,28,Thai Baht,33.816043,0.029572
2025,03,28,Trinidadian Dollar,6.799280,0.147074
2025,03,28,Turkish Lira,38.019432,0.026302
2025,03,28,Emirati Dirham,3.672500,0.272294
2025,03,28,British Pound,0.772125,1.295127
2025,03,29,Argentine Peso,1065.372625,0.000939
2025,03,29,Australian Dollar,1.588234,0.629630
2025,03,29,Bahraini Dinar,0.376000,2.659574
2025,03,29,Botswana Pula,13.613608,0.073456
2025,03,29,Brazilian Real,5.758357,0.173661
2025,03,29,Bruneian Dollar,1.342910,0.744651
2025,03,29,Bulgarian Lev,1.798678,0.555964
2025,03,29,Canadian Dollar,1.429030,0.699775
2025,03,29,Chilean Peso,950.857291,0.001052
2025,03,29,Chinese Yuan Renminbi,7.263031,0.137684
2025,03,29,Colombian Peso,4201.616395,0.000238
2025,03,29,Czech Koruna,23.013872,0.043452
2025,03,29,Danish Krone,6.884562,0.145253
2025,03,29,Euro,0.919650,1.087371
2025,03,29,Hong Kong Dollar,7.787138,0.128417
2025,03,29,Hungarian Forint,371.417081,0.002692
2025,03,29,Icelandic Krona,131.737119,0.007591
2025,03,29,Indian Rupee,85.498072,0.011696
2025,03,29,Indonesian Rupiah,16584.202381,0.000060
2025,03,29,Iranian Rial,42033.689868,0.000024
2025,03,29,Israeli Shekel,3.692969,0.270785
2025,03,29,Japanese Yen,149.743581,0.006678
2025,03,29,Kazakhstani Tenge,503.825490,0.001985
2025,03,29,South Korean Won,1468.607579,0.000681
2025,03,29,Kuwaiti Dinar,0.308644,3.239978
2025,03,29,Libyan Dinar,4.821739,0.207394
2025,03,29,Malaysian Ringgit,4.433817,0.225539
2025,03,29,Mauritian Rupee,45.713608,0.021875
2025,03,29,Mexican Peso,20.351361,0.049137
2025,03,29,Nepalese Rupee,136.861039,0.007307
2025,03,29,New Zealand Dollar,1.751252,0.571020
2025,03,29,Norwegian Krone,10.476780,0.095449
2025,03,29,Omani Rial,0.384972,2.597594
2025,03,29,Pakistani Rupee,279.142338,0.003582
2025,03,29,Philippine Peso,57.380302,0.017428
2025,03,29,Polish Zloty,3.857654,0.259225
2025,03,29,Qatari Riyal,3.640000,0.274725
2025,03,29,Romanian New Leu,4.596059,0.217578
2025,03,29,Russian Ruble,84.799690,0.011792
2025,03,29,Saudi Arabian Riyal,3.750000,0.266667
2025,03,29,Singapore Dollar,1.342910,0.744651
2025,03,29,South African Rand,18.391896,0.054372
2025,03,29,Sri Lankan Rupee,296.171095,0.003376
2025,03,29,Swedish Krona,10.012402,0.099876
2025,03,29,Swiss Franc,0.881626,1.134268
2025,03,29,Taiwan New Dollar,33.209610,0.030112
2025,03,29,Thai Baht,33.873240,0.029522
2025,03,29,Trinidadian Dollar,6.784599,0.147393
2025,03,29,Turkish Lira,37.954984,0.026347
2025,03,29,Emirati Dirham,3.672500,0.272294
2025,03,29,British Pound,0.772614,1.294307
2025,03,30,Argentine Peso,1070.503018,0.000934
2025,03,30,Australian Dollar,1.590364,0.628787
2025,03,30,Bahraini Dinar,0.376000,2.659574
2025,03,30,Botswana Pula,13.582438,0.073624
2025,03,30,Brazilian Real,5.756729,0.173710
2025,03,30,Bruneian Dollar,1.341869,0.745229
2025,03,30,Bulgarian Lev,1.797304,0.556389
2025,03,30,Canadian Dollar,1.433039,0.697818
2025,03,30,Chilean Peso,950.727150,0.001052
2025,03,30,Chinese Yuan Renminbi,7.262734,0.137689
2025,03,30,Colombian Peso,4198.832536,0.000238
2025,03,30,Czech Koruna,23.025129,0.043431
2025,03,30,Danish Krone,6.888872,0.145162
2025,03,30,Euro,0.918947,1.088202
2025,03,30,Hong Kong Dollar,7.779459,0.128544
2025,03,30,Hungarian Forint,371.647490,0.002691
2025,03,30,Icelandic Krona,131.978535,0.007577
2025,03,30,Indian Rupee,85.531055,0.011692
2025,03,30,Indonesian Rupiah,16570.208113,0.000060
2025,03,30,Iranian Rial,42002.627533,0.000024
2025,03,30,Israeli Shekel,3.686912,0.271230
2025,03,30,Japanese Yen,149.850405,0.006673
2025,03,30,Kazakhstani Tenge,503.666955,0.001985
2025,03,30,South Korean Won,1470.453254,0.000680
2025,03,30,Kuwaiti Dinar,0.309349,3.232595
2025,03,30,Libyan Dinar,4.834993,0.206826
2025,03,30,Malaysian Ringgit,4.436893,0.225383
2025,03,30,Mauritian Rupee,45.580619,0.021939
2025,03,30,Mexican Peso,20.374779,0.049080
2025,03,30,Nepalese Rupee,136.913836,0.007304
2025,03,30,New Zealand Dollar,1.749757,0.571508
2025,03,30,Norwegian Krone,10.487513,0.095351
2025,03,30,Omani Rial,0.385047,2.597086
2025,03,30,Pakistani Rupee,280.043952,0.003571
2025,03,30,Philippine Peso,57.371623,0.017430
2025,03,30,Polish Zloty,3.852869,0.259547
2025,03,30,Qatari Riyal,3.640000,0.274725
2025,03,30,Romanian New Leu,4.594730,0.217641
2025,03,30,Russian Ruble,84.900296,0.011779
2025,03,30,Saudi Arabian Riyal,3.750000,0.266667
2025,03,30,Singapore Dollar,1.341869,0.745229
2025,03,30,South African Rand,18.365213,0.054451
2025,03,30,Sri Lankan Rupee,296.129970,0.003377
2025,03,30,Swedish Krona,10.022892,0.099772
2025,03,30,Swiss Franc,0.880817,1.135310
2025,03,30,Taiwan New Dollar,33.232690,0.030091
2025,03,30,Thai Baht,33.896049,0.029502
2025,03,30,Trinidadian Dollar,6.786482,0.147352
2025,03,30,Turkish Lira,37.992758,0.026321
2025,03,30,Emirati Dirham,3.672500,0.272294
2025,03,30,British Pound,0.772568,1.294384
2025,03,31,Argentine Peso,1065.145290,0.000939
2025,03,31,Australian Dollar,1.591742,0.628242
2025,03,31,Bahraini Dinar,0.376000,2.659574
2025,03,31,Botswana Pula,13.630888,0.073363
2025,03,31,Brazilian Real,5.755370,0.173751
2025,03,31,Bruneian Dollar,1.342631,0.744806
2025,03,31,Bulgarian Lev,1.806938,0.553422
2025,03,31,Canadian Dollar,1.430855,0.698883
2025,03,31,Chilean Peso,950.270445,0.001052
2025,03,31,Chinese Yuan Renminbi,7.262752,0.137689
2025,03,31,Colombian Peso,4203.973079,0.000238
2025,03,31,Czech Koruna,23.034218,0.043414
2025,03,31,Danish Krone,6.892283,0.145090
2025,03,31,Euro,0.923873,1.082400
2025,03,31,Hong Kong Dollar,7.777401,0.128578
2025,03,31,Hungarian Forint,371.207815,0.002694
2025,03,31,Icelandic Krona,131.625426,0.007597
2025,03,31,Indian Rupee,85.433898,0.011705
2025,03,31,Indonesian Rupiah,16597.034541,0.000060
2025,03,31,Iranian Rial,42074.145608,0.000024
2025,03,31,Israeli Shekel,3.690093,0.270996
2025,03,31,Japanese Yen,149.574627,0.006686
2025,03,31,Kazakhstani Tenge,503.965639,0.001984
2025,03,31,South Korean Won,1468.541679,0.000681
2025,03,31,Kuwaiti Dinar,0.307626,3.250699
2025,03,31,Libyan Dinar,4.791666,0.208696
2025,03,31,Malaysian Ringgit,4.428719,0.225799
2025,03,31,Mauritian Rupee,45.686732,0.021888
2025,03,31,Mexican Peso,20.380199,0.049067
2025,03,31,Nepalese Rupee,136.758312,0.007312
2025,03,31,New Zealand Dollar,1.752429,0.570636
2025,03,31,Norwegian Krone,10.483375,0.095389
2025,03,31,Omani Rial,0.383626,2.606704
2025,03,31,Pakistani Rupee,277.978541,0.003597
2025,03,31,Philippine Peso,57.275295,0.017460
2025,03,31,Polish Zloty,3.860025,0.259066
2025,03,31,Qatari Riyal,3.640000,0.274725
2025,03,31,Romanian New Leu,4.598482,0.217463
2025,03,31,Russian Ruble,84.947320,0.011772
2025,03,31,Saudi Arabian Riyal,3.750000,0.266667
2025,03,31,Singapore Dollar,1.342631,0.744806
2025,03,31,South African Rand,18.424696,0.054275
2025,03,31,Sri Lankan Rupee,296.200205,0.003376
2025,03,31,Swedish Krona,10.008456,0.099916
2025,03,31,Swiss Franc,0.880882,1.135226
2025,03,31,Taiwan New Dollar,33.159502,0.030157
2025,03,31,Thai Baht,33.986322,0.029424
2025,03,31,Trinidadian Dollar,6.797652,0.147110
2025,03,31,Turkish Lira,37.969977,0.026337
2025,03,31,Emirati Dirham,3.672500,0.272294
2025,03,31,British Pound,0.772773,1.294041
2025,04,01,Argentine Peso,1073.130282,0.000932
2025,04,01,Australian Dollar,1.602547,0.624007
2025,04,01,Bahraini Dinar,0.376000,2.659574
2025,04,01,Botswana Pula,13.612615,0.073461
2025,04,01,Brazilian Real,5.694852,0.175597
2025,04,01,Bruneian Dollar,1.343311,0.744429
2025,04,01,Bulgarian Lev,1.807958,0.553110
2025,04,01,Canadian Dollar,1.439096,0.694881
2025,04,01,Chilean Peso,943.766853,0.001060
2025,04,01,Chinese Yuan Renminbi,7.259769,0.137745
2025,04,01,Colombian Peso,4179.272684,0.000239
2025,04,01,Czech Koruna,23.064752,0.043356
2025,04,01,Danish Krone,6.896534,0.145000
2025,04,01,Euro,0.924394,1.081789
2025,04,01,Hong Kong Dollar,7.779836,0.128537
2025,04,01,Hungarian Forint,372.346684,0.002686
2025,04,01,Icelandic Krona,132.103916,0.007570
2025,04,01,Indian Rupee,85.463601,0.011701
2025,04,01,Indonesian Rupiah,16658.001216,0.000060
2025,04,01,Iranian Rial,42098.999333,0.000024
2025,04,01,Israeli Shekel,3.724375,0.268501
2025,04,01,Japanese Yen,149.929538,0.006670
2025,04,01,Kazakhstani Tenge,504.462858,0.001982
2025,04,01,South Korean Won,1472.952922,0.000679
2025,04,01,Kuwaiti Dinar,0.308384,3.242716
2025,04,01,Libyan Dinar,4.810010,0.207900
2025,04,01,Malaysian Ringgit,4.436622,0.225397
2025,04,01,Mauritian Rupee,45.626077,0.021917
2025,04,01,Mexican Peso,20.476179,0.048837
2025,04,01,Nepalese Rupee,136.805859,0.007310
2025,04,01,New Zealand Dollar,1.763902,0.566925
2025,04,01,Norwegian Krone,10.511560,0.095133
2025,04,01,Omani Rial,0.384946,2.597768
2025,04,01,Pakistani Rupee,279.179710,0.003582
2025,04,01,Philippine Peso,57.243545,0.017469
2025,04,01,Polish Zloty,3.869210,0.258451
2025,04,01,Qatari Riyal,3.640000,0.274725
2025,04,01,Romanian New Leu,4.601299,0.217330
2025,04,01,Russian Ruble,84.144352,0.011884
2025,04,01,Saudi Arabian Riyal,3.750000,0.266667
2025,04,01,Singapore Dollar,1.343311,0.744429
2025,04,01,South African Rand,18.314506,0.054602
2025,04,01,Sri Lankan Rupee,294.669592,0.003394
2025,04,01,Swedish Krona,10.043369,0.099568
2025,04,01,Swiss Franc,0.883918,1.131327
2025,04,01,Taiwan New Dollar,33.255245,0.030070
2025,04,01,Thai Baht,34.000875,0.029411
2025,04,01,Trinidadian Dollar,6.770564,0.147698
2025,04,01,Turkish Lira,37.951640,0.026349
2025,04,01,Emirati Dirham,3.672500,0.272294
2025,04,01,British Pound,0.774011,1.291971
2025,04,02,Argentine Peso,1072.833806,0.000932
2025,04,02,Australian Dollar,1.590059,0.628907
2025,04,02,Bahraini Dinar,0.376000,2.659574
2025,04,02,Botswana Pula,13.597566,0.073543
2025,04,02,Brazilian Real,5.676203,0.176174
2025,04,02,Bruneian Dollar,1.343995,0.744051
2025,04,02,Bulgarian Lev,1.811715,0.551963
2025,04,02,Canadian Dollar,1.429289,0.699649
2025,04,02,Chilean Peso,947.038274,0.001056
2025,04,02,Chinese Yuan Renminbi,7.270510,0.137542
2025,04,02,Colombian Peso,4149.415716,0.000241
2025,04,02,Czech Koruna,23.101656,0.043287
2025,04,02,Danish Krone,6.912386,0.144668
2025,04,02,Euro,0.926315,1.079546
2025,04,02,Hong Kong Dollar,7.781770,0.128505
2025,04,02,Hungarian Forint,372.307805,0.002686
2025,04,02,Icelandic Krona,133.121912,0.007512
2025,04,02,Indian Rupee,85.609156,0.011681
2025,04,02,Indonesian Rupiah,16734.456362,0.000060
2025,04,02,Iranian Rial,42095.252069,0.000024
2025,04,02,Israeli Shekel,3.691472,0.270895
2025,04,02,Japanese Yen,149.760981,0.006677
2025,04,02,Kazakhstani Tenge,503.476917,0.001986
2025,04,02,South Korean Won,1471.041492,0.000680
2025,04,02,Kuwaiti Dinar,0.308396,3.242582
2025,04,02,Libyan Dinar,4.821777,0.207392
2025,04,02,Malaysian Ringgit,4.431273,0.225669
2025,04,02,Mauritian Rupee,45.620434,0.021920
2025,04,02,Mexican Peso,20.333374,0.049180
2025,04,02,Nepalese Rupee,137.038856,0.007297
2025,04,02,New Zealand Dollar,1.750469,0.571276
2025,04,02,Norwegian Krone,10.465635,0.095551
2025,04,02,Omani Rial,0.384984,2.597513
2025,04,02,Pakistani Rupee,280.031052,0.003571
2025,04,02,Philippine Peso,57.237703,0.017471
2025,04,02,Polish Zloty,3.875809,0.258011
2025,04,02,Qatari Riyal,3.640000,0.274725
2025,04,02,Romanian New Leu,4.610680,0.216888
2025,04,02,Russian Ruble,84.542076,0.011828
2025,04,02,Saudi Arabian Riyal,3.750000,0.266667
2025,04,02,Singapore Dollar,1.343995,0.744051
2025,04,02,South African Rand,18.484994,0.054098
2025,04,02,Sri Lankan Rupee,295.692537,0.003382
2025,04,02,Swedish Krona,10.011727,0.099883
2025,04,02,Swiss Franc,0.883750,1.131541
2025,04,02,Taiwan New Dollar,33.217713,0.030104
2025,04,02,Thai Baht,34.190626,0.029248
2025,04,02,Trinidadian Dollar,6.764367,0.147834
